user_id,age,country,income_level,investment_experience,num_investments,total_invested
5903,40,France,Medium,Intermediate,7,18684.93
5904,44,Germany,Low,Novice,11,21122.48
5905,26,Netherlands,Low,Novice,5,5159.43
5906,20,Netherlands,Low,Expert,17,25907.65
5907,32,Germany,Medium,Intermediate,12,30097.15
5908,40,Italy,Medium,Novice,8,18610.91
5909,35,Germany,Low,Intermediate,8,9348.26
5910,49,Sweden,Medium,Intermediate,17,34143.9
5911,24,Spain,Low,Novice,9,15086.99
5912,33,Austria,Medium,Novice,14,22727.64
5913,57,Italy,Medium,Novice,15,27088.75
5914,58,France,Low,Novice,19,30025.73
5915,47,Germany,Medium,Intermediate,7,13522.27
5916,48,France,Medium,Expert,16,23723.44
5917,54,Italy,Low,Novice,16,30919.44
5918,23,Italy,High,Intermediate,13,26918.29
5919,29,Netherlands,Low,Expert,13,19658.92
5920,62,Sweden,Medium,Novice,6,12091.2
5921,24,Germany,Medium,Intermediate,15,16674.08
5922,20,France,Medium,Intermediate,9,11124.63
5923,24,Sweden,Medium,Novice,10,12256.86
5924,18,France,Medium,Novice,16,49788.5
5925,59,France,Low,Expert,16,29955.43
5926,20,Germany,Medium,Intermediate,16,30462.94
5927,33,Italy,High,Novice,16,34976.9
5928,26,Germany,Medium,Novice,9,28098.7
5929,52,Spain,Low,Novice,6,8081.77
5930,48,Spain,Medium,Novice,12,31564.82
5931,49,France,Low,Expert,7,31321.15
5932,54,Germany,Low,Novice,20,40477.51
5933,57,Italy,Low,Intermediate,17,49811.57
5934,20,Sweden,Medium,Novice,15,41317.15
5935,24,France,Medium,Novice,17,30159.83
5936,20,Sweden,Medium,Expert,7,6906.79
5937,59,Italy,Medium,Novice,18,47032.81
5938,19,Austria,High,Novice,12,18846.69
5939,63,Austria,Low,Novice,12,27051.01
5940,25,Italy,Low,Novice,9,23587.0
5941,22,Italy,High,Novice,13,30890.81
5942,37,France,Medium,Expert,8,8329.04
5943,27,Austria,Low,Novice,18,34626.93
5944,26,France,Medium,Novice,11,17491.04
5945,43,Germany,Low,Novice,6,4931.18
5946,55,Netherlands,Medium,Novice,15,22469.76
5947,64,Sweden,Medium,Intermediate,12,28629.27
5948,37,Sweden,High,Intermediate,15,19361.41
5949,48,France,Medium,Novice,16,34786.86
5950,61,France,Medium,Intermediate,18,32065.56
5951,38,Germany,Low,Novice,16,27564.48
5952,44,Germany,Medium,Intermediate,6,15116.6
5953,37,Sweden,Medium,Expert,16,38322.52
5954,61,France,Low,Novice,14,16157.25
5955,62,Netherlands,Medium,Novice,18,31927.56
5956,42,Germany,Low,Novice,18,27267.0
5957,60,Germany,Medium,Expert,10,13246.64
5958,55,Austria,Low,Expert,18,29905.82
5959,52,Italy,High,Intermediate,12,26740.3
5960,64,Spain,High,Expert,14,28659.63
5961,34,Italy,Medium,Intermediate,16,31779.08
5962,50,Sweden,Medium,Novice,10,25065.98
5963,42,Germany,High,Intermediate,20,35233.91
5964,35,Netherlands,Medium,Novice,7,19229.54
5965,65,France,Medium,Intermediate,12,26752.9
5966,23,Spain,Low,Novice,5,11436.2
5967,36,Spain,High,Novice,7,13437.79
5968,45,Netherlands,Low,Novice,18,42413.65
5969,65,Sweden,Medium,Expert,5,6148.05
5970,30,Italy,Medium,Intermediate,17,31627.68
5971,26,Austria,Low,Novice,7,11765.8
5972,32,Netherlands,Medium,Intermediate,20,39779.97
5973,35,Italy,High,Novice,14,24655.51
5974,28,Germany,Low,Expert,12,28041.8
5975,44,Netherlands,Low,Novice,5,8845.84
5976,63,Austria,Low,Novice,11,24293.8
5977,28,France,Medium,Novice,7,6807.7
5978,65,France,High,Novice,7,10981.6
5979,39,Germany,High,Intermediate,7,14222.31
5980,18,Germany,Low,Intermediate,14,32454.57
5981,42,France,Medium,Intermediate,5,8663.43
5982,43,Italy,Low,Novice,7,12111.21
5983,18,Germany,Medium,Intermediate,17,19416.25
5984,54,Germany,Low,Novice,9,16048.88
5985,18,Germany,Medium,Expert,11,15053.89
5986,23,Italy,Medium,Intermediate,16,33810.93
5987,27,Austria,Low,Intermediate,15,20363.56
5988,30,Italy,Medium,Intermediate,20,44326.9
5989,52,Austria,Medium,Novice,11,26362.79
5990,63,Spain,Low,Novice,5,8108.27
5991,64,Netherlands,Medium,Expert,12,31898.98
5992,23,Austria,High,Intermediate,14,38356.31
5993,48,Netherlands,Medium,Novice,16,28468.54
5994,19,Spain,High,Expert,10,19593.94
5995,50,Netherlands,Medium,Novice,8,19728.74
5996,25,Germany,Medium,Novice,17,39350.34
5997,46,Germany,High,Intermediate,20,38775.47
5998,23,Netherlands,Low,Intermediate,19,25544.7
5999,59,Netherlands,Medium,Novice,8,13078.98
6000,27,Austria,Medium,Expert,13,25270.61
6001,27,Germany,Low,Novice,16,37826.75
6002,60,Germany,Low,Novice,11,25108.77
6003,33,Netherlands,Medium,Novice,15,21623.9
6004,38,Italy,High,Intermediate,14,23357.99
6005,34,Netherlands,Medium,Intermediate,12,15925.66
6006,43,Italy,Medium,Intermediate,8,9522.22
6007,24,Germany,Medium,Novice,6,13915.99
6008,59,Sweden,Low,Novice,5,10249.75
6009,52,Germany,Medium,Novice,14,39001.56
6010,26,Sweden,Low,Novice,19,27181.07
6011,36,Germany,Low,Expert,8,20545.03
6012,27,Germany,Medium,Intermediate,15,26193.26
6013,22,Italy,Low,Novice,13,21257.77
6014,26,Italy,Low,Expert,13,20396.19
6015,58,France,Medium,Novice,16,23323.69
6016,32,Netherlands,High,Novice,13,28441.19
6017,36,Germany,Low,Novice,12,22273.23
6018,53,France,Medium,Novice,5,9909.9
6019,53,Germany,Medium,Expert,19,58437.98
6020,58,France,Medium,Expert,13,27133.24
6021,40,Spain,Low,Intermediate,5,5263.83
6022,43,Germany,High,Novice,11,25554.08
6023,56,France,Low,Novice,15,24604.76
6024,44,Germany,Low,Novice,6,10556.95
6025,33,Spain,Low,Novice,14,35374.53
6026,23,Sweden,High,Expert,20,46706.9
6027,30,France,Medium,Expert,12,28486.15
6028,58,Italy,Low,Novice,10,27664.56
6029,19,Sweden,High,Expert,18,23198.78
6030,63,Netherlands,Low,Intermediate,10,22639.98
6031,45,Austria,Medium,Expert,11,24546.27
6032,64,Austria,Low,Novice,18,38301.91
6033,20,Netherlands,Medium,Expert,10,18325.45
6034,46,Italy,High,Expert,6,6980.31
6035,37,Italy,High,Novice,8,16547.64
6036,57,Germany,Medium,Novice,11,25402.63
6037,49,Sweden,Medium,Intermediate,12,16324.47
6038,31,Sweden,Medium,Expert,9,18775.62
6039,34,France,Medium,Expert,9,21687.53
6040,23,Italy,High,Intermediate,12,22307.63
6041,28,Netherlands,Medium,Intermediate,19,21124.52
6042,26,Austria,Medium,Expert,14,27045.81
6043,43,Italy,High,Intermediate,15,34095.82
6044,44,Sweden,High,Expert,19,30361.71
6045,62,Austria,Medium,Novice,10,16993.91
6046,26,Netherlands,High,Expert,13,27665.45
6047,57,Italy,High,Novice,16,22465.81
6048,52,Italy,Medium,Expert,5,11512.37
6049,57,Netherlands,Medium,Expert,19,43192.11
6050,60,France,Medium,Intermediate,13,17238.85
6051,41,Germany,Low,Expert,8,16195.04
6052,24,Austria,Medium,Intermediate,5,9688.06
6053,48,Netherlands,High,Novice,15,42321.47
6054,38,Austria,Low,Novice,18,30584.64
6055,21,Netherlands,Medium,Expert,6,8395.51
6056,42,Spain,Low,Novice,16,27675.32
6057,23,Netherlands,Medium,Novice,5,9760.08
6058,34,Spain,Medium,Novice,7,12898.79
6059,40,Netherlands,Medium,Novice,15,29839.65
6060,43,Sweden,Medium,Expert,12,32704.62
6061,59,Austria,Low,Novice,5,10554.12
6062,60,Sweden,Medium,Intermediate,15,13882.89
6063,52,Spain,Low,Novice,12,22012.19
6064,33,Germany,High,Novice,20,52743.06
6065,37,France,Medium,Intermediate,18,34783.15
6066,36,Spain,High,Intermediate,15,35467.51
6067,29,Sweden,Low,Intermediate,9,14950.6
6068,55,Austria,Medium,Novice,11,17563.51
6069,43,Italy,Low,Intermediate,13,37547.42
6070,40,Austria,Low,Novice,5,9093.93
6071,20,France,Low,Expert,12,17717.67
6072,41,Netherlands,Low,Intermediate,14,38642.25
6073,23,Austria,Medium,Novice,14,26358.86
6074,19,Germany,Medium,Novice,17,28325.88
6075,57,Sweden,High,Novice,9,18979.07
6076,33,Italy,Low,Intermediate,19,30648.49
6077,59,Austria,Medium,Novice,6,9295.39
6078,21,France,Low,Expert,17,49067.17
6079,30,Germany,Medium,Intermediate,12,14883.36
6080,55,Spain,Medium,Expert,16,35988.75
6081,23,Germany,High,Novice,15,45724.87
6082,18,France,Low,Expert,15,30670.52
6083,25,France,Low,Intermediate,5,13529.18
6084,65,Germany,Medium,Novice,7,6291.21
6085,59,Spain,Medium,Intermediate,6,13104.06
6086,24,Sweden,Medium,Expert,8,8403.72
6087,27,Austria,High,Novice,20,27154.02
6088,63,Spain,High,Expert,9,24348.78
6089,64,Spain,Low,Intermediate,16,34998.16
6090,36,Austria,High,Novice,6,7012.84
6091,51,Netherlands,High,Expert,16,36463.72
6092,58,Germany,Low,Expert,15,17407.07
6093,39,France,Medium,Novice,16,37783.09
6094,25,Germany,Medium,Novice,18,33594.43
6095,51,Sweden,High,Novice,7,26322.26
6096,65,Germany,Medium,Intermediate,10,19879.67
6097,56,Austria,Low,Novice,6,8213.61
6098,25,Italy,Low,Novice,10,17465.3
6099,62,Spain,Low,Intermediate,7,6950.67
6100,27,France,High,Intermediate,15,26344.14
6101,55,Sweden,High,Novice,18,25364.58
6102,49,Austria,Low,Novice,9,15517.51
6103,39,Austria,Low,Novice,7,8046.4
6104,44,Spain,High,Expert,8,14479.21
6105,18,France,Medium,Intermediate,15,39399.1
6106,61,Sweden,Medium,Novice,15,30277.9
6107,40,Italy,High,Intermediate,17,20877.85
6108,18,France,Medium,Intermediate,12,25771.82
6109,36,France,Medium,Novice,9,32886.62
6110,43,France,Low,Expert,11,22673.55
6111,43,Spain,Low,Expert,13,40685.81
6112,56,Sweden,Medium,Intermediate,7,13890.71
6113,47,Netherlands,Medium,Novice,12,13196.63
6114,42,Austria,Medium,Intermediate,16,28530.09
6115,22,Italy,Medium,Novice,15,31090.86
6116,54,Austria,High,Expert,19,28435.16
6117,62,Sweden,High,Expert,9,28205.32
6118,23,Netherlands,Low,Novice,16,24482.72
6119,44,Netherlands,High,Novice,11,33044.43
6120,18,Italy,High,Novice,19,36379.86
6121,41,Germany,High,Expert,14,32084.72
6122,59,Spain,Medium,Expert,15,25701.0
6123,28,Netherlands,High,Intermediate,19,40483.03
6124,62,Germany,Medium,Expert,9,20670.28
6125,54,France,Low,Expert,9,15307.03
6126,50,Germany,Low,Novice,10,17547.21
6127,24,Sweden,Medium,Expert,19,44230.98
6128,22,Austria,Low,Expert,16,42463.93
6129,20,France,Low,Expert,16,40983.01
6130,42,Italy,Medium,Intermediate,15,27575.43
6131,63,Spain,High,Intermediate,14,27714.57
6132,43,Sweden,Medium,Novice,6,10991.24
6133,57,Austria,Medium,Novice,13,24296.67
6134,23,Germany,Low,Novice,19,32226.12
6135,25,Austria,Low,Novice,17,35620.86
6136,34,Austria,High,Novice,10,27830.34
6137,55,Austria,Medium,Expert,5,4645.07
6138,38,Italy,Low,Novice,16,37718.21
6139,65,Austria,High,Novice,19,33993.87
6140,52,Austria,Low,Novice,17,30551.97
6141,49,Netherlands,High,Novice,20,31055.69
6142,55,Netherlands,Medium,Novice,12,18613.05
6143,24,Netherlands,Medium,Novice,5,8093.67
6144,58,Germany,Medium,Expert,7,7478.36
6145,47,France,Low,Novice,7,9903.6
6146,27,Netherlands,Medium,Novice,9,18060.81
6147,65,Austria,High,Intermediate,14,29258.49
6148,45,Austria,Medium,Novice,15,22657.03
6149,40,Germany,Medium,Novice,13,24783.88
6150,31,Germany,High,Novice,10,25082.46
6151,41,Italy,High,Intermediate,8,13850.95
6152,48,Spain,High,Intermediate,16,33543.84
6153,48,Sweden,Medium,Novice,19,43954.22
6154,49,Netherlands,Medium,Novice,20,46209.53
6155,19,Austria,Low,Novice,18,46261.02
6156,22,Austria,Medium,Expert,7,8467.0
6157,63,Italy,Medium,Novice,5,9297.47
6158,28,Spain,Low,Novice,5,10598.91
6159,43,Sweden,Medium,Expert,18,44582.27
6160,46,France,Medium,Expert,14,32923.93
6161,20,Italy,Medium,Novice,12,29040.12
6162,18,Italy,Medium,Novice,18,30497.25
6163,31,France,Medium,Novice,7,25126.65
6164,63,France,High,Novice,14,25488.93
6165,53,Italy,Medium,Intermediate,17,47908.36
6166,40,Spain,Low,Expert,17,20925.52
6167,45,Sweden,Medium,Novice,13,38596.56
6168,21,Italy,High,Intermediate,7,11008.09
6169,34,Spain,High,Intermediate,15,37508.24
6170,43,Spain,Medium,Novice,14,35203.17
6171,62,Netherlands,Medium,Intermediate,5,6836.27
6172,34,Germany,Medium,Novice,6,9754.82
6173,51,Austria,Medium,Novice,10,16699.86
6174,30,Spain,Medium,Novice,7,10428.84
6175,38,Spain,High,Novice,8,15711.35
6176,34,Austria,Low,Novice,15,37155.09
6177,59,Sweden,Medium,Novice,16,43445.83
6178,65,Italy,Medium,Expert,13,33113.92
6179,49,Sweden,Medium,Novice,15,30271.69
6180,45,Austria,Low,Intermediate,15,21769.27
6181,19,France,High,Intermediate,11,15659.8
6182,27,Austria,Low,Novice,18,40257.51
6183,43,Sweden,High,Novice,7,21347.91
6184,31,France,Low,Novice,5,13038.15
6185,59,France,Medium,Novice,17,27076.34
6186,22,Austria,Medium,Novice,17,25520.73
6187,49,Italy,Medium,Expert,11,18561.57
6188,24,Italy,Low,Intermediate,18,32133.74
6189,28,Spain,High,Novice,6,7441.9
6190,36,Netherlands,High,Novice,8,10816.59
6191,53,France,Low,Novice,14,20705.13
6192,24,Austria,Medium,Intermediate,13,27184.32
6193,31,Spain,High,Novice,16,30099.55
6194,19,France,Medium,Expert,12,22573.72
6195,54,Austria,Medium,Novice,16,36000.97
6196,35,France,Medium,Novice,16,31166.85
6197,22,Germany,Medium,Novice,18,38293.05
6198,22,Italy,Medium,Expert,12,14922.36
6199,19,France,High,Novice,16,40105.33
6200,30,Italy,High,Novice,19,26875.3
6201,39,Sweden,Low,Novice,9,13056.15
6202,55,France,Low,Novice,11,11210.56
6203,47,France,Low,Novice,19,41934.08
6204,54,France,High,Expert,15,29208.2
6205,46,France,Medium,Intermediate,9,20665.97
6206,45,France,High,Novice,18,37123.55
6207,32,Spain,Low,Novice,18,24041.96
6208,38,Netherlands,Low,Expert,9,18291.24
6209,57,Sweden,Medium,Expert,12,22563.53
6210,38,Germany,Medium,Novice,5,943.71
6211,56,France,Low,Intermediate,14,25004.48
6212,49,France,Medium,Novice,19,37972.28
6213,54,Germany,High,Novice,19,28298.34
6214,59,Germany,Low,Intermediate,17,35448.64
6215,45,Germany,Low,Novice,5,8510.17
6216,44,Italy,Medium,Novice,10,16956.23
6217,28,Italy,High,Intermediate,18,39571.2
6218,37,Netherlands,High,Intermediate,16,20304.21
6219,34,Spain,Medium,Intermediate,20,32799.26
6220,19,Italy,Medium,Intermediate,17,27569.53
6221,52,Italy,Medium,Novice,5,13933.71
6222,65,Italy,High,Intermediate,5,6964.04
6223,19,France,Low,Novice,10,32874.54
6224,63,Germany,Medium,Expert,10,21657.08
6225,28,Spain,Low,Novice,11,25324.67
6226,22,Netherlands,Medium,Expert,8,27808.06
6227,33,Spain,Low,Novice,13,22961.27
6228,54,Germany,Medium,Novice,20,33400.9
6229,28,Netherlands,High,Novice,11,11547.03
6230,29,Germany,High,Novice,15,45511.2
6231,22,Germany,Low,Novice,13,35108.32
6232,59,Austria,Medium,Expert,10,15532.31
6233,21,Germany,Medium,Intermediate,20,48595.15
6234,39,Netherlands,Medium,Intermediate,11,26324.79
6235,20,France,High,Intermediate,15,18370.45
6236,53,Austria,Medium,Intermediate,19,23047.18
6237,31,Spain,Low,Intermediate,7,13106.12
6238,30,France,Low,Novice,20,25487.79
6239,28,Spain,Medium,Novice,19,51785.8
6240,52,Germany,Medium,Intermediate,16,26897.07
6241,52,Sweden,Low,Novice,8,8317.85
6242,35,Austria,Low,Novice,18,25748.38
6243,55,Germany,Medium,Novice,20,47637.77
6244,56,Italy,Medium,Expert,13,24573.6
6245,56,Spain,Low,Novice,20,55637.48
6246,27,France,High,Novice,15,24184.54
6247,22,Italy,Medium,Intermediate,14,41904.22
6248,35,France,Low,Novice,18,43288.31
6249,29,Spain,Medium,Novice,5,15550.2
6250,23,Spain,Low,Novice,13,31249.75
6251,57,Austria,Low,Novice,14,35531.75
6252,43,Italy,Low,Novice,10,12257.92
6253,48,Netherlands,Low,Novice,18,35989.89
6254,45,Austria,High,Novice,5,14175.6
6255,27,Sweden,High,Intermediate,17,39177.27
6256,43,Netherlands,Medium,Expert,7,8207.58
6257,27,Sweden,Low,Intermediate,9,13163.03
6258,25,Italy,High,Novice,11,14614.16
6259,18,Spain,Medium,Intermediate,7,17990.55
6260,52,Netherlands,Medium,Novice,15,30371.78
6261,21,France,Low,Novice,10,18157.86
6262,40,Sweden,Low,Novice,5,5364.49
6263,18,Netherlands,Low,Novice,11,30574.04
6264,26,Germany,Medium,Novice,12,20468.86
6265,33,Sweden,High,Intermediate,15,33830.14
6266,46,Italy,High,Novice,20,34801.32
6267,26,Netherlands,Medium,Expert,6,18620.1
6268,41,Sweden,Medium,Expert,14,37033.77
6269,27,Germany,Medium,Novice,12,17528.82
6270,34,Sweden,Medium,Novice,8,10801.66
6271,52,Austria,Low,Novice,5,8968.74
6272,18,Netherlands,Medium,Novice,8,17520.29
6273,20,Italy,Medium,Novice,6,15195.44
6274,54,France,High,Expert,19,37188.91
6275,28,Spain,Medium,Intermediate,16,27297.71
6276,40,Germany,Medium,Intermediate,12,15297.46
6277,21,France,Medium,Intermediate,19,52553.98
6278,60,Netherlands,High,Novice,17,30972.38
6279,51,Netherlands,Medium,Intermediate,9,14749.05
6280,40,Sweden,Medium,Novice,11,17735.8
6281,65,Spain,Low,Intermediate,9,16272.47
6282,62,Italy,Medium,Novice,14,18272.16
6283,43,Austria,Low,Intermediate,13,14061.27
6284,35,Italy,Medium,Intermediate,9,15178.16
6285,28,Netherlands,Medium,Novice,5,6090.88
6286,58,Austria,Medium,Novice,17,33780.98
6287,55,Italy,Low,Novice,18,31914.22
6288,29,Austria,Medium,Intermediate,20,40782.2
6289,52,France,Medium,Intermediate,11,23313.73
6290,58,Italy,Low,Expert,17,50637.39
6291,37,Italy,Low,Novice,7,16476.32
6292,55,Austria,Low,Novice,9,17452.56
6293,18,Germany,High,Novice,8,8673.97
6294,28,France,High,Novice,11,19559.03
6295,54,Spain,Low,Novice,11,13693.82
6296,18,Spain,Medium,Novice,17,44607.6
6297,28,Austria,Medium,Novice,18,23263.96
6298,44,Italy,Low,Expert,10,16826.01
6299,39,Austria,High,Expert,8,11495.33
6300,41,Italy,Low,Novice,7,13221.55
6301,36,Sweden,Low,Intermediate,20,43507.55
6302,57,Germany,Low,Intermediate,20,39475.66
6303,54,France,Low,Intermediate,18,37737.79
6304,52,Spain,Low,Novice,5,8004.65
6305,47,Germany,Low,Intermediate,5,8217.65
6306,42,Austria,Low,Novice,16,39841.74
6307,19,Spain,Low,Novice,5,5187.33
6308,20,Netherlands,Medium,Novice,7,11863.83
6309,61,Sweden,Medium,Expert,19,42055.1
6310,48,Italy,High,Novice,11,19764.1
6311,31,Sweden,Medium,Expert,19,45707.41
6312,18,Germany,Medium,Novice,14,14697.52
6313,29,France,Low,Novice,5,12569.53
6314,45,Sweden,Low,Novice,11,14555.62
6315,25,France,High,Expert,19,33176.99
6316,44,Germany,Low,Expert,13,40593.54
6317,57,Netherlands,Low,Novice,19,41135.07
6318,45,Netherlands,Low,Novice,7,7850.24
6319,24,Italy,Medium,Expert,20,25545.53
6320,36,Germany,High,Novice,18,40443.4
6321,29,Italy,Medium,Expert,19,43059.97
6322,51,Netherlands,Medium,Novice,13,31164.8
6323,20,Italy,High,Novice,8,4882.59
6324,34,Spain,Low,Intermediate,8,26313.88
6325,20,Austria,Low,Novice,17,45203.79
6326,22,Italy,Medium,Novice,19,30714.21
6327,50,Spain,Medium,Expert,8,14956.69
6328,49,Spain,Medium,Novice,16,40287.18
6329,37,Sweden,Low,Expert,5,12472.76
6330,36,Spain,Low,Novice,5,9606.03
6331,35,Germany,Medium,Novice,5,6383.39
6332,35,Netherlands,Medium,Novice,18,38688.59
6333,30,Spain,High,Intermediate,18,44636.67
6334,46,Spain,Medium,Novice,12,31924.26
6335,40,Austria,Low,Intermediate,5,14535.7
6336,65,France,Medium,Intermediate,13,34317.66
6337,44,Spain,Medium,Novice,8,14910.71
6338,47,France,Low,Novice,9,16958.62
6339,63,Netherlands,Low,Novice,9,10284.07
6340,18,Spain,Medium,Intermediate,19,33522.94
6341,39,Sweden,High,Novice,8,14472.06
6342,35,France,Low,Intermediate,18,32949.09
6343,33,Netherlands,Medium,Intermediate,14,43853.41
6344,20,Spain,Medium,Novice,17,26966.67
6345,22,Netherlands,Medium,Novice,13,22618.27
6346,49,Austria,Medium,Novice,18,63180.12
6347,24,Netherlands,Low,Intermediate,15,48761.3
6348,51,Netherlands,Low,Novice,6,6257.15
6349,43,Sweden,Medium,Intermediate,18,32816.56
6350,46,Austria,Medium,Expert,10,18974.33
6351,44,Netherlands,High,Expert,12,14505.3
6352,26,Sweden,High,Intermediate,7,17745.05
6353,43,Spain,High,Expert,9,15615.07
6354,22,Netherlands,Medium,Expert,15,35492.59
6355,23,Spain,Medium,Intermediate,17,25341.37
6356,56,Spain,Low,Novice,11,22337.15
6357,46,Italy,High,Novice,8,15348.94
6358,25,Germany,Medium,Novice,5,11469.77
6359,20,Sweden,Medium,Expert,6,15144.66
6360,53,Italy,Low,Expert,5,8203.0
6361,41,Italy,Medium,Novice,10,26385.63
6362,39,Germany,Low,Novice,16,48510.66
6363,35,Italy,Medium,Novice,9,11715.52
6364,19,Italy,Medium,Novice,16,20747.51
6365,31,Germany,High,Novice,10,34807.8
6366,25,Spain,High,Novice,6,6829.68
6367,29,Italy,Medium,Expert,18,37847.11
6368,54,Sweden,Low,Novice,20,40063.64
6369,19,Austria,Medium,Intermediate,20,44748.29
6370,50,Italy,Medium,Intermediate,8,16730.52
6371,39,Sweden,Medium,Expert,12,35141.43
6372,42,Italy,Medium,Intermediate,20,32333.94
6373,31,Netherlands,Medium,Novice,18,41461.41
6374,50,Sweden,Medium,Expert,18,23966.0
6375,48,Italy,Low,Expert,10,20102.65
6376,58,Netherlands,High,Expert,10,21953.39
6377,58,Netherlands,Medium,Novice,17,39585.94
6378,25,Sweden,Medium,Novice,8,17627.08
6379,53,Italy,Medium,Intermediate,20,32600.87
6380,52,Austria,Medium,Intermediate,12,26047.56
6381,19,Italy,Medium,Novice,5,13831.9
6382,21,Austria,Low,Intermediate,20,41200.21
6383,54,Sweden,High,Novice,11,27464.91
6384,30,Austria,Medium,Novice,17,32027.93
6385,50,Austria,Medium,Intermediate,10,15885.78
6386,54,Austria,Medium,Novice,15,35302.51
6387,25,Spain,Low,Intermediate,12,29611.1
6388,31,Austria,High,Novice,12,19911.68
6389,47,Sweden,High,Novice,18,65880.09
6390,45,Austria,High,Intermediate,17,27095.11
6391,28,Italy,Medium,Novice,6,6567.57
6392,31,Sweden,Medium,Intermediate,19,68543.6
6393,60,France,High,Novice,8,18210.66
6394,33,Netherlands,Medium,Expert,13,30307.28
6395,56,Sweden,Low,Novice,20,25553.43
6396,54,Spain,High,Novice,17,21600.93
6397,42,Spain,Low,Intermediate,9,33141.41
6398,52,Italy,Low,Novice,17,39534.92
6399,56,Spain,Low,Expert,15,26059.85
6400,32,Spain,High,Intermediate,6,12490.68
6401,35,Sweden,Medium,Expert,8,15065.0
6402,62,France,Medium,Intermediate,7,18265.65
6403,65,Germany,Medium,Intermediate,11,25430.97
